province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
Québec	"
						Sainte-Thérèse (Québec)"	http://sites.cssmi.qc.ca/pst/	secondaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=105	Polyvalente Sainte-Thérèse	école secondaire	 J7E 4S4	450433-5400	401, boul. du Domaine
Québec	"
						Deux-Montagnes (Québec)"	http://sites.cssmi.qc.ca/pdm/	secondaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=144	Polyvalente Deux-Montagnes	école secondaire	 J7R 6A7	450472-3070	500, chemin des Anciens
Québec	"
						Deux-Montagnes (Québec)"	http://sites.cssmi.qc.ca/deserables/	secondaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=142	des Érables	école secondaire	 J7R 6A6	450472-2670	1400, chemin de l'Avenir
Québec	"
						Saint-Eustache (Québec)"	http://sites.cssmi.qc.ca/vdj/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=244	Village-des-Jeunes	école primaire	 J7R 2H3	450473-7422	16, rue Perry
Québec	"
						Rosemère (Québec)"	http://sites.cssmi.qc.ca/vdo/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=277	Val-des-Ormes	école primaire	 J7A 1H6	450437-5770	199, chemin de la Grande-Côte
Québec	"
						Sainte-Thérèse (Québec)"	http://sites.cssmi.qc.ca/terresoleil/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=212	Terre-Soleil	école primaire	 J7E 2M6	450433-5355	800, rue De Sève
Québec	"
						Saint-Eustache (Québec)"	http://sites.cssmi.qc.ca/tdj/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=251	Terre des jeunes	école primaire	 J7P 2V2	450473-9219	128, 25e Avenue
Québec	"
						Deux-Montagnes (Québec)"	http://sites.cssmi.qc.ca/sauve/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=241	Sauvé	école primaire	 J7R 3M2	450473-3206	214, 9e Avenue
Québec	"
						Mirabel (Québec)"	http://sites.cssmi.qc.ca/stescholastique/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=204	Sainte-Scholastique	école primaire	 J7N 2X5	450434-8716	9290, côte des Saints, QC
Québec	"
						Sainte-Thérèse (Québec)"	http://sites.cssmi.qc.ca/stpierre/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=217	Saint-Pierre	école primaire	 J7E 2S3	450433-5545	201, rue Saint-Pierre
