province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
Québec	Montréal		secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Sophie-Barat, annexe	École secondaire	H2C 1A6	 514 596-5538	750, boul. Gouin Est
Québec	Montréal	http://victor-dore.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Victor-Doré	École primaire	H2E 1A1	 514 596-4300	1350, boulevard Crémazie Est
Québec	Montréal	http://victor-rousselot.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Victor-Rousselot	École primaire	H4C 1Z3	 514 596-5750	3525, rue Sainte-Émilie
Québec	Montréal			Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Garderie Bonheur d'Occasion	Garderie	H1Z 3G1	 514 596-7157	8699, boulevard Saint-Michel
Québec	Montréal			Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Garderie La Balancelle	Garderie	H1N 1S4	 514 596-5140	6400, avenue Pierre-De Coubertin
Québec	Montréal			Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Garderie La Fourmilière	Garderie	H2S 2S1	 514 596-5293	6521, rue Saint-Denis
Québec	Montréal			Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Garderie La Sauterelle	Garderie	H1X 1Z8	 514 596-4860	3700, rue Sherbrooke Est
Québec	Montréal			Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Garderie Le Gard'Ecole	Garderie	H2T 1L1	 514 350-8855	75, rue Villeneuve Est
Québec	Montréal			Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Garderie Moussaillon	Garderie	H1Z 3Z8	 514 596-5501	8831, 24e Avenue
Québec	Montréal			Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Garderie Petit Baluchon	Garderie	H1M 1M4	 514 596-4888	6500, rue de Renty
Québec	Montréal		primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Hôpital de Montréal pour enfants	École primaire	H4A 3J1	 514 596-8459	1001, Boulevard Décarie
Québec	Montréal		secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Hôpital de Montréal pour enfants	École secondaire	H3H 1P3	 514 596-8459	1001, Boulevard Décarie
Québec	Montréal		secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Hôpital du Sacré-Coeur (Pavillon Albert-Prévost)	École secondaire	H4K 1B3	 514 596-8459	6555, boulevard Gouin Ouest
Québec	Montréal		secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Hôpital Général Juif (Sir Mortimer B. Davis)	École secondaire	H3T 1E2	 514 596-8459	3755, chemin de la Côte-Sainte-Catherine
Québec	Montréal		primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Hôpital Général Juif (Sir Mortimer B. Davis)	École primaire	H3T 1E2	 514 596-8459	3755, chemin de la Côte-Sainte-Catherine
Québec	Montréal		secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Institut de réadaptation de Montréal	École secondaire	H3S 2J4	 514 596-4350	6300, avenue Darlington
Québec	Montréal		primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	Maîtrise des petits chanteurs du Mont-Royal	École primaire	H3V 1A6	 514 736-8120	4300, chemin Queen-Mary
