province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
Québec	" 
Repentigny"	pie12.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article107	Pie-XII	école primaire	J6A 4C7	450492-3515	50, rue Robert-Lussier
Québec	" 
L’Épiphanie"	mgrmongeau.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article106	Mgr-Mongeau	école primaire	J5X 2T2	450492-3595	119, rue Amireault
Québec	" 
Repentigny"	marie-victorin.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article105	Marie-Victorin	école primaire	J6A 5A8	450492-3522	75, rue Curé-Martineau
Québec	 secteur Le Gardeur	louisjosephhuot.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article102	Louis-Joseph-Huot (institutionnelle)	école primaire	J5Z 1N5	450 492-3544	375, boulevard Lacombe Repentigny
Québec	" 
Repentigny"	:	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article87	Louis-Fréchette	école primaire	J5Y 1B1	450492-3519	835, rue Fréchette
Québec	" 
Repentigny"	longpre.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article86	Longpré	école primaire	J6A 1W2	450492-3536	249, rue Lanoue
Québec	" 
Repentigny"	lebourgneuf.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article81	le Bourg-Neuf	école primaire	J5Z 4K3	450492-3573	168, rue Colbert
Québec	" 
Terrebonne"	http://leopoldgravel.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article2584	Léopold-Gravel	école primaire	J6W 1M8	450492-3601	766, rue Saint-Paul
Québec	" 
Terrebonne"		primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article82	Le Castelet	école primaire	J6X 2N9	450492-3636	4200, rue Robert
Québec	" 
Mascouche"	lerucher.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article84	Le Rucher	école primaire	J7L 3H2	450492-3603	855, rue des Érables
Québec	"
Repentigny"	tourterelle.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article80	la Tourterelle	école primaire	J5Y 3M9	450492-3580	175, rue Philippe-Goulet
